sample,feature,original_abundance,counterfactual_abundance,healthy_median_abundance,abs_dist_original_to_healthy,abs_dist_cf_to_healthy,moved_closer_to_healthy
sample_2,Bacteroides plebeius [1105],-0.13972816862324292,-3.4538696,-0.24272454724358794,0.10299637862034502,3.211145052756412,False
sample_2,Bacteroides coprophilus [1106],-1.363143237517383,-1.3631432,-1.363143237517383,0.0,3.7517382978080605e-08,False
sample_2,Bacteroides coprocola [1107],3.0062768737398033,-0.0665343,-1.6623135633230237,4.668590437062827,1.5957792633230237,True
sample_2,Bacteroides salanitronis [1108],-0.6128303296202221,-0.61283034,-0.6128303296202221,0.0,1.0379777926061706e-08,False
sample_2,Prevotella tannerae [1112],-0.18420044158972398,-0.18420044,-0.18420044158972398,0.0,1.58972399133539e-09,False
sample_2,Odoribacter splanchnicus [1115],1.1646651848239287,0.9559417,0.9161860776902897,0.24847910713363897,0.0397556223097103,True
sample_2,Dialister invisus [1259],-3.067906279595157,7.2391615,-1.3738306866567087,1.6940755929384483,8.612992186656708,False
sample_2,Veillonella atypica [1260],-2.4027288467106165,0.1571045,0.10311513876754598,2.5058439854781627,0.05398936123245403,True
sample_2,Veillonella parvula [1261],-3.6126699371844766,0.53033,-0.21513183090493826,3.3975381062795385,0.7454618309049382,True
sample_2,Veillonella dispar [1262],-2.269252105598938,-2.269252,-0.3534965674636454,1.9157555381352924,1.9157554325363544,True
sample_2,unnamed Veillonella sp. oral taxon 158 [1263],-2.368123951081499,-2.368124,-0.4263117276249555,1.9418122234565436,1.9418122723750444,False
sample_2,Megasphaera elsdenii [1267],1.8104769904451121,1.9262118,-1.2069019282615234,3.0173789187066355,3.1331137282615233,False
sample_2,Megasphaera micronuciformis [1268],-0.6434961748324323,-0.64349616,-0.6434961748324323,0.0,1.4832432282396724e-08,False
sample_2,Clostridium ramosum [1269],2.9578340729965347,-0.359726,0.3375096511282668,2.620324421868268,0.6972356511282668,True
sample_2,Clostridium spiroforme [1270],4.435772467672459,1.9185044,-2.134755366085342,6.570527833757801,4.053259766085342,True
sample_2,unnamed Coprobacillus sp. 29_1 [1271],5.21737039499987,-1.9225285,-1.6415974805962779,6.858967875596148,0.2809310194037222,True
sample_2,Bulleidia extructa [1272],1.2117845762033288,2.82899189,-0.9572974658097616,2.1690820420130903,3.7862893558097617,False
sample_2,Solobacterium moorei [1273],-0.7326057767239951,-2.2046988,0.0460596645274357,0.7786654412514308,2.250758464527436,False
sample_2,Eubacterium biforme [1275],-2.64456853141264,-2.6445684,-0.16541523336746705,2.479153298045173,2.479153166632533,True
sample_2,Eubacterium cylindroides [1276],0.5913191170831785,-2.4741955,-2.4741954172353826,3.0655145343185612,8.276461738176977e-08,True
sample_2,unnamed Erysipelotrichaceae bacterium 3_1_53 [1277],-0.5796130918730397,-0.5796131,-0.5796130918730397,0.0,8.12696032692628e-09,False
sample_2,unnamed Clostridium sp. HGF2 [1278],1.242163582378498,0.2544706,-0.1682472537518088,1.4104108361303067,0.4227178537518088,True
sample_2,unnamed Erysipelotrichaceae bacterium 5_2_54FAA [1279],4.701946321144403,-0.71598667,-0.7159866413472363,5.41793296249164,2.8652763717218477e-08,True
sample_2,Eubacterium dolichum [1280],-0.7816566518279235,-0.7816566,-0.7816566518279235,0.0,5.1827923508440676e-08,False
sample_2,Holdemania filiformis [1281],1.2411016593703268,-0.3255745,0.4556872081084995,0.7854144512618273,0.7812617081084995,True
sample_2,Turicibacter sanguinis [1297],-1.8351799229867578,-1.8351799,-1.8351799229867578,0.0,2.2986757830523175e-08,False
sample_2,Gemella haemolysans [1299],0.6839141122528808,-0.78114015,-0.7811401260399244,1.4650542382928053,2.3960075590245822e-08,True
sample_2,Gemella haemolysans [1300],-0.8303128306693269,-0.83031285,-0.8303128306693269,0.0,1.9330673062256665e-08,False
sample_2,Gemella sanguinis [1301],1.072221917563284,-2.9411898,-1.115363234026466,2.18758515158975,1.825826565973534,True
sample_2,Gemella morbillorum [1302],1.3296618369810402,1.8843958,-0.07215657188126093,1.4018184088623011,1.956552371881261,False
sample_2,Staphylococcus aureus [1305],3.1638678223954853,-0.31708023,-0.31708021964008337,3.4809480420355685,1.0359916646773826e-08,True
sample_2,Granulicatella elegans [1357],-0.5933263085528099,-0.59332633,-0.5933263085528099,0.0,2.1447190134971095e-08,False
sample_2,Granulicatella adiacens [1358],-0.9393254676869386,-2.3948064,0.12641854629898597,1.0657440139859244,2.521224946298986,False
sample_2,Enterococcus casseliflavus [1361],-0.3336723575726849,-0.33367234,-0.3336723575726849,0.0,1.7572684862798837e-08,False
sample_2,Enterococcus gallinarum [1362],-0.2745583077158558,-0.2745583,-0.2745583077158558,0.0,7.715855843137831e-09,False
sample_2,Enterococcus faecalis [1363],3.7505396862837554,4.096332,-0.616073586769917,4.366613273053672,4.7124055867699175,False
sample_2,Enterococcus faecium [1364],0.4368070749433815,-2.1237457,-2.1237455646503336,2.5605526395937153,1.3534966658568237e-07,True
sample_2,Lactococcus garvieae [1368],-0.23187796699546634,-0.23187797,-0.23187796699546634,0.0,3.0045336496531405e-09,False
sample_2,Lactococcus lactis [1369],-2.184146349583684,0.7489328,0.4072427431916734,2.5913890927753576,0.34169005680832654,True
sample_2,Lactococcus lactis [1370],0.05277595048042634,0.3016593,-0.6539090143025634,0.7066849647829898,0.9555683143025635,False
sample_2,Streptococcus downei [1372],2.991247274175533,-0.73729527,-0.7372952553552623,3.7285425295307952,1.4644737644786687e-08,True
sample_2,Streptococcus mutans [1373],-2.1638977674940407,4.0219765,-2.1638977674940407,0.0,6.185874267494041,False
sample_2,Streptococcus thermophilus [1375],-1.44385548845431,-3.081704,-0.38896140478787433,1.0548940836664356,2.6927425952121258,False
sample_2,Streptococcus vestibularis [1376],1.3328556568878425,0.679255,-0.25662003031522745,1.58947568720307,0.9358750303152275,True
sample_2,Streptococcus salivarius [1377],1.5945921479517666,0.2215861,-0.7969271199651,2.3915192679168666,1.0185132199651,True
sample_2,unnamed Streptococcus sp. C150 [1378],2.1502856071474863,-2.8090553,-0.5537729966963962,2.7040586038438823,2.255282303303604,True
sample_2,Streptococcus gallolyticus [1379],0.9821338999962164,1.8015898,-1.699751230446458,2.6818851304426743,3.501341030446458,False
sample_2,Streptococcus infantarius [1380],-0.7252662265950379,-0.7252662,-0.7252662265950379,0.0,2.659503794966156e-08,False
sample_2,Streptococcus equinus [1381],-0.6212734434691005,-0.62127346,-0.6212734434691005,0.0,1.6530899538125254e-08,False
sample_2,Streptococcus agalactiae [1388],-0.26751888471960733,-0.26751888,-0.26751888471960733,0.0,4.7196073160726826e-09,False
sample_2,Streptococcus anginosus [1393],0.3942010917829814,-2.558106,-0.4398913333882726,0.834092425171254,2.1182146666117276,False
sample_2,Streptococcus anginosus [1394],-0.4694112737697845,-0.7573562,0.351170407855527,0.8205816816253115,1.1085266078555271,False
sample_2,Streptococcus constellatus [1395],-0.5247713397869989,0.2230288,0.21857358847751318,0.743344928264512,0.004455211522486818,True
sample_2,Streptococcus cristatus [1396],0.5579024857489541,-0.4291734,-0.19210465493114315,0.7500071406800972,0.23706874506885683,True
sample_2,Streptococcus sanguinis [1397],-1.380283569647824,-0.1397337,-0.10912101475985575,1.2711625548879681,0.03061268524014424,True
sample_2,Streptococcus gordonii [1398],-1.5595699628452848,-1.7687198,0.07919532177620252,1.6387652846214873,1.8479151217762024,False
sample_2,unnamed Streptococcus sp. oral taxon 056 [1399],1.2813063531609705,0.63514924,-0.8255316334833833,2.106837986644354,1.4606808734833834,True
sample_2,Streptococcus pneumoniae [1400],-2.1381502322083605,-0.1213871,0.41875757349669795,2.5569078057050585,0.5401446734966979,True
sample_2,Streptococcus pseudopneumoniae [1401],-0.36275510629028723,-1.088756,-1.0887559882949422,0.7260008820046551,1.1705057811894903e-08,True
sample_2,Streptococcus mitis [1402],0.37471814641011747,-2.5392756,-0.2009113856308427,0.5756295320409601,2.338364214369157,False
sample_2,Streptococcus mitis [1403],-1.794036362603507,-1.7940364,0.1079259861733824,1.9019623487768893,1.9019623861733823,False
sample_2,Streptococcus mitis [1404],1.7451952674759468,-2.2630186,-0.4873460714537274,2.232541338929674,1.7756725285462727,True
sample_2,unnamed Streptococcus sp. M334 [1405],-1.4810685335671772,-1.4810685,-0.529395431885569,0.9516731016816081,0.9516730681144309,True
sample_2,Streptococcus mitis [1406],0.12421695792805143,-1.6537749,0.2651745781638623,0.14095762023581088,1.9189494781638623,False
sample_2,unnamed Streptococcus sp. M143 [1407],-1.4729538739871768,-1.3642449,-0.7255516811429302,0.7474021928442466,0.6386932188570699,True
sample_2,Streptococcus mitis [1408],-1.077730436870468,-1.0777304,-0.7581607109326363,0.31956972593783184,0.3195696890673638,True
sample_2,Streptococcus mitis [1409],-1.0546624418677895,-1.0546625,-0.81019327745364,0.24446916441414945,0.24446922254636005,False
sample_2,Streptococcus oralis [1410],-0.2815906678236531,-2.8099518,-0.2938543697481153,0.01226370192446219,2.5160974302518846,False
sample_2,Streptococcus oralis [1411],-1.7457820968163191,-1.7457821,0.035769360591688996,1.781551457408008,1.781551460591689,False
sample_2,Streptococcus sanguinis [1412],-1.569614204210686,-1.5696142,0.07858969621304415,1.64820390042373,1.648203896213044,True
sample_2,unnamed Streptococcus sp. oral taxon 071 [1413],-1.7414312293889016,-1.7414312,0.6429104967044922,2.384341726093394,2.3843416967044924,True
sample_2,Streptococcus mitis [1414],0.029616560492557155,-1.2789533,0.14911694253082008,0.11950038203826294,1.42807024253082,False
sample_2,Streptococcus infantis [1415],-0.8897056918328509,-3.0215836,-0.4019957360047997,0.48770995582805116,2.6195878639952004,False
sample_2,Streptococcus infantis [1416],0.3611618944457969,0.7718738,0.21607085275753396,0.14509104168826292,0.5558029472424661,False
sample_2,Streptococcus infantis [1417],0.7969638096588523,0.344745,-0.041498422791630615,0.8384622324504829,0.38624342279163065,True
sample_2,Streptococcus infantis [1418],1.2564865506743934,-0.706947,-0.3285353106559271,1.5850218613303206,0.3784116893440729,True
sample_2,Streptococcus peroris [1419],0.36481348185301643,-0.0146728,-0.39177724598118946,0.7565907278342059,0.3771044459811895,True
sample_2,Streptococcus australis [1420],-0.49607139409995465,-2.3988812,-0.18276351578647748,0.3133078783134772,2.2161176842135224,False
sample_2,Streptococcus parasanguinis [1421],0.6052780350139169,-0.307942,0.07382884536678533,0.5314491896471315,0.3817708453667853,True
sample_2,Catonella morbi [1422],-0.46725758200842604,-0.4672576,-0.46725758200842604,0.0,1.7991573952880202e-08,False
sample_2,Weissella cibaria [1428],-0.22457711109983386,-0.22457711,-0.22457711109983386,0.0,1.099833862872046e-09,False
sample_2,Leuconostoc mesenteroides [1430],1.3484988849527035,1.166659,-0.4469533507611978,1.7954522357139013,1.6136123507611977,True
sample_2,Leuconostoc citreum [1431],-0.16240211380622382,-0.16240211,-0.16240211380622382,0.0,3.8062238361114e-09,False
sample_2,Leuconostoc gasicomitatum [1434],-0.20112545024802003,-0.20112544,-0.20112545024802003,0.0,1.0248020043679418e-08,False
sample_2,Leuconostoc gelidum [1435],-0.187144376842039,-0.18714438,-0.187144376842039,0.0,3.157961003807941e-09,False
sample_2,Lactobacillus delbrueckii [1438],0.8527452529127829,-1.7072419,-0.8486720127995132,1.7014172657122961,0.8585698872004869,True
sample_2,Lactobacillus johnsonii [1442],6.473812433526228,-0.51519406,-0.5151940576201609,6.989006491146389,2.37983910356121e-09,True
sample_2,Lactobacillus gasseri [1443],2.8813815227695243,1.1121112,-1.7124258703508368,4.593807393120361,2.8245370703508366,True
sample_2,Lactobacillus crispatus [1444],-0.4973691984767298,-0.4973692,-0.4973691984767298,0.0,1.523270232173246e-09,False
sample_2,Lactobacillus casei [1452],1.1601946549604785,1.0834056,-1.6878432212692194,2.848037876229698,2.7712488212692197,True
sample_2,Lactobacillus rhamnosus [1453],-0.6919948016415407,1.776862,-0.6919948016415407,0.0,2.4688568016415404,False
sample_2,Lactobacillus fermentum [1454],1.353529244448803,2.15090275,-0.7327120412083433,2.086241285657146,2.8836147912083434,False
sample_2,Lactobacillus oris [1455],-0.3993602989904824,-0.3993603,-0.3993602989904824,0.0,1.0095175806412726e-09,False
sample_2,Lactobacillus reuteri [1457],-0.6895940075985388,-0.68959403,-0.6895940075985388,0.0,2.2401461130527878e-08,False
sample_2,Lactobacillus vaginalis [1458],-0.5467342472809933,-0.5467343,-0.5467342472809933,0.0,5.271900671566243e-08,False
sample_2,Lactobacillus sakei [1464],3.406004555713509,-0.7789258,-0.7789257757333066,4.184930331446815,2.426669343247312e-08,True
sample_2,Lactobacillus ruminis [1466],-0.5796192869435158,-0.5796193,-0.5796192869435158,0.0,1.3056484116091838e-08,False
sample_2,Lactobacillus salivarius [1467],2.068172399638054,2.4607522,-0.7684102313906932,2.836582631028747,3.229162431390693,False
sample_2,Pediococcus acidilactici [1469],-0.2798370737145769,3.0695734,-0.2798370737145769,0.0,3.3494104737145767,False
sample_2,Pediococcus pentosaceus [1470],-0.19294176371161464,-0.19294177,-0.19294176371161464,0.0,6.288385367980709e-09,False
sample_2,Lactobacillus plantarum [1472],-0.5504862061719719,-0.5504862,-0.5504862061719719,0.0,6.1719718225106135e-09,False
sample_2,Lactobacillus brevis [1473],-0.1259765853018764,-0.12597659,-0.1259765853018764,0.0,4.698123612367766e-09,False
sample_2,Fusobacterium gonidiaformans [1476],-0.36611786000019164,-0.36611786,-0.36611786000019164,0.0,1.9162449405030202e-13,False
sample_2,unnamed Fusobacterium sp. D12 [1477],-0.3500835159073846,-0.35008353,-0.3500835159073846,0.0,1.4092615352456761e-08,False
sample_2,Fusobacterium periodonticum [1478],-0.7493325407834885,-0.74933255,-0.7493325407834885,0.0,9.216511442922126e-09,False
sample_2,Fusobacterium nucleatum [1479],-0.5120637541594496,-0.51206374,-0.5120637541594496,0.0,1.415944961280502e-08,False
sample_2,Fusobacterium nucleatum [1480],-0.7240204185209067,-0.7240204,-0.7240204185209067,0.0,1.8520906697183648e-08,False
sample_2,unclassified Fusobacterium [1481],-1.2097816702244804,-1.2097816,0.9137535271933541,2.1235351974178345,2.123535127193354,True
sample_2,unclassified Fusobacterium [1482],-0.7048790943279468,1.829026,0.34388548930940205,1.048764583637349,1.485140510690598,False
sample_2,Fusobacterium mortiferum [1485],4.475978625731204,-0.43908215,-0.43908213926526385,4.915060764996468,1.073473615553766e-08,True
sample_2,Leptotrichia hofstadii [1488],-0.1383858963413372,-0.13838589,-0.1383858963413372,0.0,6.34133717758445e-09,False
sample_2,Peptoniphilus lacrimalis [1492],-0.44566095503001674,-0.44566095,-0.44566095503001674,0.0,5.030016736462528e-09,False
sample_2,Peptoniphilus harei [1493],-0.38037471560031527,-0.38037473,-0.38037471560031527,0.0,1.4399684722388173e-08,False
sample_2,Anaerococcus hydrogenalis [1497],-0.1371724457140597,-0.13717245,-0.1371724457140597,0.0,4.285940297110713e-09,False
sample_2,Anaerococcus vaginalis [1498],1.980107764902485,-0.64321065,-0.6432106478306889,2.623318412733174,2.1693110641152202e-09,True
sample_2,Finegoldia magna [1503],-0.4248317383062409,-0.42483175,-0.4248317383062409,0.0,1.1693759127684444e-08,False
sample_2,Finegoldia magna [1504],-0.39055279145356414,-0.3905528,-0.39055279145356414,0.0,8.546435836809252e-09,False
sample_2,Parvimonas micra [1505],-2.805521194893665,1.3179417,0.9493354873229569,3.754856682216622,0.3686062126770431,True
sample_2,unnamed Parvimonas sp. oral taxon 110 [1506],-1.1191962043459598,-1.1191962,-1.1191962043459598,0.0,4.345959814244793e-09,False
sample_2,unnamed Parvimonas sp. oral taxon 393 [1507],-1.100700442783236,-1.1007005,-1.100700442783236,0.0,5.721676399339515e-08,False
sample_2,Peptostreptococcus stomatis [1530],1.0552070447139845,0.3500272,0.45110736563095144,0.6040996790830331,0.10108016563095146,True
sample_2,Peptostreptococcus anaerobius [1531],-0.5039908825939771,-0.5039909,-0.5039908825939771,0.0,1.7406022956301115e-08,False
sample_2,[Clostridium] difficile [1532],-0.36794303832371134,1.04942513,-0.36794303832371134,0.0,1.4173681683237112,False
sample_2,[Clostridium] bartlettii [1533],2.3100227088501915,2.1094816,-0.14453933693293625,2.4545620457831276,2.2540209369329363,True
sample_2,Clostridium perfringens [1540],-0.6112717635397817,-0.61127174,-0.6112717635397817,0.0,2.353978179048255e-08,False
sample_2,Clostridium perfringens [1541],2.2144682872632444,-1.1229062,-1.1229062166901511,3.3373745039533955,1.669015103900051e-08,True
sample_2,Clostridium botulinum [1542],0.5804148515726292,-0.18613659,-0.18613658294303068,0.7665514345156599,7.0569693144673096e-09,True
sample_2,Clostridium butyricum [1543],-0.19970410439782482,-0.19970411,-0.19970410439782482,0.0,5.602175168206713e-09,False
sample_2,unnamed Clostridium sp. 7_2_43FAA [1545],0.5330366405423348,-0.3398163,-0.33981628738675757,0.8728529279290924,1.2613242450498774e-08,True
sample_2,Anaerofustis stercorihominis [1557],-0.3631013216084439,-0.36310133,-0.3631013216084439,0.0,8.391556116649213e-09,False
sample_2,Eubacterium saphenum [1563],-0.48611453089033557,-0.48611453,-0.48611453089033557,0.0,8.903355830369719e-10,False
sample_2,Eubacterium siraeum [1564],1.5833503695716673,3.941416,1.0597644628304215,0.5235859067412458,2.8816515371695783,False
sample_2,Ruminococcus champanellensis [1568],-0.931529263428685,1.2719704,-0.931529263428685,0.0,2.203499663428685,False
sample_2,Ruminococcus bromii [1569],3.2455139545367535,2.3666219711,0.007254191263190113,3.2382597632735632,2.3593677798368096,True
sample_2,Anaerotruncus colihominis [1570],-2.7625908327733577,-2.762591,0.45711066137345435,3.219701494146812,3.2197016613734544,False
sample_2,Clostridium methylpentosum [1572],2.797115358885411,1.70183301,-0.8969542140353189,3.69406957292073,2.598787224035319,True
sample_2,Clostridium leptum [1573],1.7263236893282048,0.1142758,-0.2654825894914878,1.9918062788196926,0.37975838949148777,True
sample_2,Faecalibacterium prausnitzii [1574],0.625358158454455,0.964802,0.20402308137943642,0.42133507707501855,0.7607789186205636,False
sample_2,Faecalibacterium prausnitzii [1575],2.7357041031672145,0.857042849,0.340934752806637,2.3947693503605776,0.5161080961933631,True
sample_2,Faecalibacterium prausnitzii [1576],-0.10847700569796499,0.803536534,0.4030732202247006,0.5115502259226656,0.4004633137752994,True
sample_2,Faecalibacterium prausnitzii [1577],0.92280866626722,0.53983438,-0.2915377124157452,1.2143463786829654,0.8313720924157452,True
sample_2,Subdoligranulum variabile [1578],1.0077651431053176,-0.5732641,-0.09225038907905991,1.1000155321843774,0.48101371092094014,True
sample_2,Pseudoflavonifractor capillosus [1579],1.60733684863814,-0.08807,0.5260469771480096,1.0812898714901304,0.6141169771480096,True
sample_2,unnamed Ruminococcaceae bacterium D16 [1580],3.7844432591678454,-0.215688,0.18317641201649454,3.6012668471513507,0.39886441201649453,True
sample_2,Oscillibacter valericigenes [1581],0.3475277563126619,-1.1198363,0.3831883568861024,0.035660600573440504,1.5030246568861023,False
sample_2,Eubacterium limosum [1582],4.832648078766867,-1.3637832,-1.3637832035767201,6.196431282343587,3.5767200312619707e-09,True
sample_2,Pseudoramibacter alactolyticus [1584],-0.14989390250653822,-0.14989391,-0.14989390250653822,0.0,7.493461767760223e-09,False
sample_2,Oribacterium sinus [1585],-0.8018280262999764,-0.801828,-0.8018280262999764,0.0,2.6299976418897586e-08,False
sample_2,Coprococcus eutactus [1592],0.46257241966286305,4.446054,-1.597450428375509,2.060022848038372,6.04350442837551,False
sample_2,unnamed Clostridium sp. L2-50 [1593],0.26672943569316676,3.3986275,-3.4554348700290487,3.7221643057222153,6.854062370029048,False
sample_2,Coprococcus catus [1594],1.2529314694466704,-5.833466,0.8472736674929706,0.4056578019536998,6.68073966749297,False
sample_2,butyrate-producing bacterium [1595],1.1964720014061971,2.35053,-0.3870428109021755,1.5835148123083727,2.7375728109021757,False
sample_2,Anaerostipes caccae [1596],-1.1193393535216696,-1.1193393,-1.1193393535216696,0.0,5.352166954075699e-08,False
sample_2,Eubacterium hallii [1597],2.407651088595408,2.404143,-0.520299592209384,2.927950680804792,2.9244425922093837,True
sample_2,Clostridium bolteae [1598],1.200731571258695,-3.952225,0.22444625478373786,0.9762853164749572,4.176671254783738,False
sample_2,unnamed Clostridiales bacterium 1_7_47FAA [1599],0.6685439991888212,-1.8833683,0.25365161278418374,0.4148923864046375,2.137019912784184,False
sample_2,Clostridium symbiosum [1600],1.8078217549894502,0.9221352,0.33160931908816615,1.476212435901284,0.5905258809118339,True
sample_2,Clostridium saccharolyticum [1601],2.9384849629067187,-1.398143,-1.3981430702475908,4.33662803315431,7.02475908553879e-08,True
sample_2,unnamed butyrate-producing bacterium SS3/4 [1603],-2.260414250899615,-1.3075694,0.5392632757543568,2.7996775266539715,1.846832675754357,True
sample_2,Dorea formicigenerans [1604],-3.2007481377475124,0.0437575,0.42874225178374803,3.6294903895312602,0.384984751783748,True
sample_2,Dorea longicatena [1605],2.4076385681578123,1.358001,0.07169304012177846,2.3359455280360337,1.2863079598782217,True
sample_2,Clostridium scindens [1606],2.882376807478176,1.1284311,-1.9861933199580357,4.868570127436212,3.1146244199580355,True
sample_2,Clostridium hylemonae [1607],2.0101274513803995,-0.5493395,-0.5493394893610587,2.559466940741458,1.0638941283502845e-08,True
sample_2,[Ruminococcus] torques [1608],-0.17307163514606175,0.17079724,1.3289979317181977,1.5020695668642594,1.1582006917181977,True
sample_2,Ruminococcus lactaris [1609],4.621960848364554,1.3542678,-0.1660863836632098,4.788047232027764,1.5203541836632097,True
sample_2,[Ruminococcus] torques [1610],-2.9825955029675453,0.6197998,0.8975238653938027,3.880119368361348,0.2777240653938027,True
sample_2,[Ruminococcus] gnavus [1611],3.0115062398628503,-2.3041773,0.048549081758798296,2.962957158104052,2.3527263817587984,True
sample_2,unnamed Lachnospiraceae bacterium 1_4_56FAA [1612],2.50254743390349,0.7983302,-2.1529752720917252,4.655522705995216,2.9513054720917253,True
sample_2,unnamed Clostridium sp. D5 [1613],-0.6068604692906595,-0.60686046,-0.6068604692906595,0.0,9.290659463978557e-09,False
sample_2,unclassified Lachnospiraceae [1614],-0.6676649692264831,-0.66766495,-0.6676649692264831,0.0,1.9226483072287692e-08,False
sample_2,Coprococcus comes [1616],1.6683594186736805,0.8241516,0.1440328017933366,1.524326616880344,0.6801187982066634,True
sample_2,Blautia hansenii [1617],-0.4715132427094815,-0.47151324,-0.4715132427094815,0.0,2.7094814725181493e-09,False
sample_2,[Ruminococcus] obeum [1618],2.677997247660761,0.012488,0.17311607469598478,2.5048811729647764,0.16062807469598478,True
sample_2,[Ruminococcus] obeum [1619],1.2976696832898351,0.1732616,0.34979379271614586,0.9478758905736893,0.17653219271614587,True
sample_2,unnamed Ruminococcus sp. 5_1_39BFAA [1620],0.8988259993220009,0.470980793,-0.18032458029361306,1.079150579615614,0.651305373293613,True
sample_2,unnamed Ruminococcus sp. SR1/5 [1621],1.8025247097964412,-0.411286056,-0.40594524970215806,2.2084699594985993,0.005340806297841949,True
sample_2,Blautia hydrogenotrophica [1622],4.376464955677842,1.3629886,-1.5316761542520685,5.908141109929911,2.8946647542520685,True
sample_2,unnamed Lachnospiraceae bacterium 3_1_57FAA_CT1 [1624],2.211263442888683,-3.1812727,0.3461153980614217,1.865148044827261,3.527388098061422,False
sample_2,[Bacteroides] pectinophilus [1626],-1.1708895159899135,1.2683884,-1.1708895159899135,0.0,2.439277915989914,False
sample_2,Eubacterium eligens [1627],1.4189003065488008,0.6676053,0.5921918276144396,0.8267084789343613,0.0754134723855604,True
sample_2,Butyrivibrio crossotus [1628],1.0988203696176073,0.785017,-2.0490379783035055,3.1478583479211126,2.8340549783035054,True
sample_2,Eubacterium ventriosum [1629],2.0940807265491634,1.0708722,-0.44450432545503454,2.538585052004198,1.5153765254550344,True
sample_2,Eubacterium rectale [1630],2.5804484839281643,0.4696265757,-0.22564714900981647,2.8060956329379807,0.6952737247098164,True
sample_2,Roseburia intestinalis [1631],-2.2269940575440934,2.466296,-0.4061993939212143,1.8207946636228791,2.872495393921214,False
sample_2,Roseburia inulinivorans [1632],-0.29721736383205116,2.0010622,0.594624735731346,0.8918420995633971,1.4064374642686537,False
sample_2,Roseburia hominis [1633],0.3223697061618909,3.1306779,-0.08937338267326764,0.41174308883515853,3.2200512826732672,False
sample_2,Pyramidobacter piscolens [1641],-0.39740565634100605,-0.39740565,-0.39740565634100605,0.0,6.341006053567355e-09,False
sample_2,Mitsuokella multacida [1653],1.0526597936154327,-1.1055416,-1.105541625231853,2.158201418847286,2.5231853051366215e-08,True
sample_2,Selenomonas sputigena [1654],-0.2478328886453487,-0.2478329,-0.2478328886453487,0.0,1.1354651302530883e-08,False
sample_2,Acidaminococcus intestini [1657],-1.3172696161874338,-1.3172696,-1.3172696161874338,0.0,1.6187433837799858e-08,False
sample_2,Acidaminococcus fermentans [1658],-0.4326867379841863,-1.53142,-1.5314199866158347,1.0987332486316483,1.3384165331586928e-08,True
sample_2,Phascolarctobacterium succinatutens [1659],-0.208647802333675,-3.4644334,-2.473802411426427,2.265154609092752,0.9906309885735727,True
sample_2,Campylobacter hominis [1719],-0.20515946297410412,-0.20515946,-0.20515946297410412,0.0,2.9741041296382775e-09,False
sample_2,Campylobacter rectus [1720],-0.17914912624429966,-0.17914912,-0.17914912624429966,0.0,6.244299660673747e-09,False
sample_2,Campylobacter concisus [1722],-0.22216344896969573,-0.22216345,-0.22216344896969573,0.0,1.0303042863313294e-09,False
sample_2,Campylobacter gracilis [1724],-0.1806696343142656,-0.18066964,-0.1806696343142656,0.0,5.685734383309438e-09,False
sample_2,Pseudomonas putida [222],-0.15748206160289385,-0.15748206,-0.15748206160289385,0.0,1.6028938454315522e-09,False
sample_2,Pseudomonas aeruginosa [236],-0.31019911954982193,-0.3101991,-0.31019911954982193,0.0,1.9549821927977717e-08,False
sample_2,Aggregatibacter aphrophilus [319],-0.22930390891071412,1.35498154,-0.22930390891071412,0.0,1.584285448910714,False
sample_2,Aggregatibacter segnis [320],-0.5033587894371797,1.3006072,-0.5033587894371797,0.0,1.8039659894371796,False
sample_2,Haemophilus influenzae [323],-1.2722141694559874,-1.2722142,-1.2722141694559874,0.0,3.0544012652455876e-08,False
sample_2,Haemophilus haemolyticus [324],-0.9777992657973091,-0.97779924,-0.9777992657973091,0.0,2.579730917773304e-08,False
sample_2,Haemophilus haemolyticus [325],-0.35301237223789933,-0.35301238,-0.35301237223789933,0.0,7.762100684427509e-09,False
sample_2,Haemophilus parainfluenzae [326],-1.1202457743657235,-1.8977389,0.1094374427298562,1.2296832170955796,2.0071763427298563,False
sample_2,Haemophilus pittmaniae [327],-0.923743497677743,-0.9237435,-0.923743497677743,0.0,2.3222570533221187e-09,False
sample_2,unnamed Enterobacteriaceae bacterium 9_2_54FAA [374],-1.1672829988294182,2.065503,-1.1672829988294182,0.0,3.232785998829418,False
sample_2,Enterobacter hormaechei/cloacae [384],-0.8574880221333357,-0.85748804,-0.8574880221333357,0.0,1.786666425918071e-08,False
sample_2,Enterobacter cloacae [385],-0.27868349859801944,-0.2786835,-0.27868349859801944,0.0,1.4019805316678458e-09,False
sample_2,Enterobacter cloacae [386],1.560207787215341,-0.5343323,-0.5343322485800078,2.0945400357953488,5.141999215307891e-08,True
sample_2,Enterobacter cancerogenus [387],-0.21314046864658262,-0.21314047,-0.21314046864658262,0.0,1.353417378169297e-09,False
sample_2,Enterobacter asburiae [388],-0.1949781137114024,-0.19497812,-0.1949781137114024,0.0,6.288597614867442e-09,False
sample_2,Escherichia coli [390],1.796493207294138,0.530361,1.1658062132848845,0.6306869940092534,0.6354452132848846,False
sample_2,Escherichia albertii [391],-0.5022017079009432,-0.50220174,-0.5022017079009432,0.0,3.209905674594893e-08,False
sample_2,unnamed Citrobacter sp. 30_2 [392],-0.6222097225162231,-0.6222097,-0.6222097225162231,0.0,2.251622310822654e-08,False
